,NSC #1,Drug name,FDA status,Mechanism of action,NSC #2,Drug name.1,FDA status.1,Mechanism of action.1
3351,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,24559.0,Mithramycin,FDA approved,Db|Rs
3352,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,25154.0,Pipobroman,FDA approved,A7|AlkAg
3353,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,26271.0,Cyclophosphamide,FDA approved,A7|AlkAg
3354,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,26980.0,Mitomycin,FDA approved,A2|AlkAg
3355,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,27640.0,Floxuridine,FDA approved,Ds|TYMS
3356,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,32065.0,Hydroxyurea,FDA approved,AM|Dr
3357,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,34462.0,Uracil mustard,FDA approved,A7|AlkAg
3358,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1
3359,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
3360,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,45923.0,Methoxsalen,FDA approved,Db
3361,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
3362,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,63878.0,Cytarabine,FDA approved,Ds
3363,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,66847.0,Thalidomide,FDA approved,Ang|Immunomodulatory
3364,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
3365,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,71423.0,Megestrol acetate,FDA approved,Ho|PGR
3366,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,77213.0,Procarbazine,FDA approved,A7|AlkAg
3367,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,79037.0,Lomustine,FDA approved,A6|AlkAg
3368,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,82151.0,Daunorubicin,FDA approved,TOP2
3369,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,85998.0,STREPTOZOCIN,FDA approved,A7|AlkAg
3370,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,102816.0,AZACITIDINE,FDA approved,DNMT
3371,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,105014.0,Cladribine,FDA approved,Ds|ADA
3372,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,109724.0,Ifosfamide,FDA approved,A7|AlkAg
3373,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
3374,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
3375,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,122819.0,Teniposide,FDA approved,TOP2
3376,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,123127.0,Doxorubicin,FDA approved,TOP2
3377,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,125066.0,Bleomycin,FDA approved,Db
3378,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,125973.0,Paclitaxel,FDA approved,TUBB|Tu-stab
3379,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,138783.0,Bendamustine,FDA approved,A2|A6|AlkAg
3380,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,141540.0,Etoposide,FDA approved,TOP2
3381,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
3382,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,180973.0,Tamoxifen,FDA approved,Ho|SERM
3383,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,226080.0,RAPAMYCIN,FDA approved,"PK:STK,MTOR"
3384,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,241240.0,Carboplatin,FDA approved,A7|AlkAg
3385,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,246131.0,Valrubicin,FDA approved,TOP2
3386,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,266046.0,Oxaliplatin,FDA approved,A7|AlkAg
3387,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,279836.0,MITOXANTRONE,FDA approved,TOP2
3388,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,362856.0,Temozolomide,FDA approved,A7|AlkAg
3389,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,606869.0,Clofarabine,FDA approved,Ds
3390,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
3391,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,613327.0,Gemcitabine,FDA approved,Ds
3392,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,628503.0,Docetaxel,FDA approved,TUBB|Tu-stab
3393,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,673596.0,7-Ethyl-10-hydroxycamptothecin,FDA approved,TOP1
3394,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,686673.0,Nelarabine,FDA approved,Ds
3395,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
3396,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,701852.0,Vorinostat,FDA approved,HDAC
3397,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,712807.0,Capecitabine,FDA approved,Ds|TYMS
3398,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,713563.0,Exemestane,FDA approved,Ho|CYP19A1
3399,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
3400,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,719276.0,Fulvestrant,FDA approved,AM|Ho|ESR|SERM
3401,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,719344.0,Anastrozole,FDA approved,Ho|CYP19A1
3402,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,719345.0,Letrozole,FDA approved,Ho|CYP19A1
3403,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
3404,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,721517.0,Zoledronate,FDA approved,AM|NonCan:Anti-bone resorp
3405,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,732517.0,Dasatinib,FDA approved,"BCR-ABL|PK:YK,PDGFR,KIT"
3406,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,733504.0,Everolimus,FDA approved,"PK:STK,MTOR"
3407,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
3408,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
3409,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR"
3410,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK
3411,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase"
3412,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
3413,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,747974.0,Raloxifene,FDA approved,Ho|SERM
3414,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
3415,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,750690.0,Sunitinib,FDA approved,"PK:YK,PDGFR,KIT,VEGFR,Multikinase"
3416,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
3417,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,754143.0,Depsipeptide,FDA approved,HDAC
3418,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,754230.0,pralatrexate,FDA approved,Df|CTNNB1|DHFR
3419,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,755986.0,Vismodegib,FDA approved,SMO|PK:YK
3420,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
3421,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
3422,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
3423,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
3424,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
3425,409962.0,Carmustine,FDA approved,A7|AlkAg,740.0,METHOTREXATE,FDA approved,Df|DHFR
3426,409962.0,Carmustine,FDA approved,A7|AlkAg,750.0,Busulfan,FDA approved,A7|AlkAg
3427,409962.0,Carmustine,FDA approved,A7|AlkAg,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
3428,409962.0,Carmustine,FDA approved,A7|AlkAg,755.0,6-MERCAPTOPURINE,FDA approved,Ds|PPAT
3429,409962.0,Carmustine,FDA approved,A7|AlkAg,762.0,Nitrogen mustard,FDA approved,A7|AlkAg
3430,409962.0,Carmustine,FDA approved,A7|AlkAg,1390.0,Allopurinol,FDA approved,AM|XDH
3431,409962.0,Carmustine,FDA approved,A7|AlkAg,3053.0,Actinomycin D,FDA approved,Db
3432,409962.0,Carmustine,FDA approved,A7|AlkAg,3088.0,Chlorambucil,FDA approved,A7|AlkAg
3433,409962.0,Carmustine,FDA approved,A7|AlkAg,6396.0,Thiotepa,FDA approved,A7|AlkAg
3434,409962.0,Carmustine,FDA approved,A7|AlkAg,8806.0,Melphalan,FDA approved,A7|AlkAg
3435,409962.0,Carmustine,FDA approved,A7|AlkAg,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
3436,409962.0,Carmustine,FDA approved,A7|AlkAg,13875.0,Altretamine,FDA approved,Db|AlkAg
3437,409962.0,Carmustine,FDA approved,A7|AlkAg,14229.0,Acrichine,FDA approved,Db|AP
3438,409962.0,Carmustine,FDA approved,A7|AlkAg,18509.0,Aminolevulinic acid,FDA approved,AM
3439,409962.0,Carmustine,FDA approved,A7|AlkAg,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
3440,409962.0,Carmustine,FDA approved,A7|AlkAg,24559.0,Mithramycin,FDA approved,Db|Rs
3441,409962.0,Carmustine,FDA approved,A7|AlkAg,25154.0,Pipobroman,FDA approved,A7|AlkAg
3442,409962.0,Carmustine,FDA approved,A7|AlkAg,26271.0,Cyclophosphamide,FDA approved,A7|AlkAg
3443,409962.0,Carmustine,FDA approved,A7|AlkAg,26980.0,Mitomycin,FDA approved,A2|AlkAg
3444,409962.0,Carmustine,FDA approved,A7|AlkAg,27640.0,Floxuridine,FDA approved,Ds|TYMS
3445,409962.0,Carmustine,FDA approved,A7|AlkAg,32065.0,Hydroxyurea,FDA approved,AM|Dr
3446,409962.0,Carmustine,FDA approved,A7|AlkAg,34462.0,Uracil mustard,FDA approved,A7|AlkAg
3447,409962.0,Carmustine,FDA approved,A7|AlkAg,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1
3448,409962.0,Carmustine,FDA approved,A7|AlkAg,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
3449,409962.0,Carmustine,FDA approved,A7|AlkAg,45923.0,Methoxsalen,FDA approved,Db
3450,409962.0,Carmustine,FDA approved,A7|AlkAg,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
3451,409962.0,Carmustine,FDA approved,A7|AlkAg,63878.0,Cytarabine,FDA approved,Ds
3452,409962.0,Carmustine,FDA approved,A7|AlkAg,66847.0,Thalidomide,FDA approved,Ang|Immunomodulatory
3453,409962.0,Carmustine,FDA approved,A7|AlkAg,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
3454,409962.0,Carmustine,FDA approved,A7|AlkAg,71423.0,Megestrol acetate,FDA approved,Ho|PGR
3455,409962.0,Carmustine,FDA approved,A7|AlkAg,77213.0,Procarbazine,FDA approved,A7|AlkAg
3456,409962.0,Carmustine,FDA approved,A7|AlkAg,79037.0,Lomustine,FDA approved,A6|AlkAg
3457,409962.0,Carmustine,FDA approved,A7|AlkAg,82151.0,Daunorubicin,FDA approved,TOP2
3458,409962.0,Carmustine,FDA approved,A7|AlkAg,85998.0,STREPTOZOCIN,FDA approved,A7|AlkAg
3459,409962.0,Carmustine,FDA approved,A7|AlkAg,102816.0,AZACITIDINE,FDA approved,DNMT
3460,409962.0,Carmustine,FDA approved,A7|AlkAg,105014.0,Cladribine,FDA approved,Ds|ADA
3461,409962.0,Carmustine,FDA approved,A7|AlkAg,109724.0,Ifosfamide,FDA approved,A7|AlkAg
3462,409962.0,Carmustine,FDA approved,A7|AlkAg,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
3463,409962.0,Carmustine,FDA approved,A7|AlkAg,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
3464,409962.0,Carmustine,FDA approved,A7|AlkAg,122819.0,Teniposide,FDA approved,TOP2
3465,409962.0,Carmustine,FDA approved,A7|AlkAg,123127.0,Doxorubicin,FDA approved,TOP2
3466,409962.0,Carmustine,FDA approved,A7|AlkAg,125066.0,Bleomycin,FDA approved,Db
3467,409962.0,Carmustine,FDA approved,A7|AlkAg,125973.0,Paclitaxel,FDA approved,TUBB|Tu-stab
3468,409962.0,Carmustine,FDA approved,A7|AlkAg,127716.0,DECITABINE,FDA approved,AM|DNMT
3469,409962.0,Carmustine,FDA approved,A7|AlkAg,138783.0,Bendamustine,FDA approved,A2|A6|AlkAg
3470,409962.0,Carmustine,FDA approved,A7|AlkAg,141540.0,Etoposide,FDA approved,TOP2
3471,409962.0,Carmustine,FDA approved,A7|AlkAg,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
3472,409962.0,Carmustine,FDA approved,A7|AlkAg,180973.0,Tamoxifen,FDA approved,Ho|SERM
3473,409962.0,Carmustine,FDA approved,A7|AlkAg,218321.0,PENTOSTATIN,FDA approved,Ds|AM|ADA
3474,409962.0,Carmustine,FDA approved,A7|AlkAg,226080.0,RAPAMYCIN,FDA approved,"PK:STK,MTOR"
3475,409962.0,Carmustine,FDA approved,A7|AlkAg,241240.0,Carboplatin,FDA approved,A7|AlkAg
3476,409962.0,Carmustine,FDA approved,A7|AlkAg,246131.0,Valrubicin,FDA approved,TOP2
3477,409962.0,Carmustine,FDA approved,A7|AlkAg,266046.0,Oxaliplatin,FDA approved,A7|AlkAg
3478,409962.0,Carmustine,FDA approved,A7|AlkAg,279836.0,MITOXANTRONE,FDA approved,TOP2
3479,409962.0,Carmustine,FDA approved,A7|AlkAg,362856.0,Temozolomide,FDA approved,A7|AlkAg
3480,409962.0,Carmustine,FDA approved,A7|AlkAg,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod
3481,409962.0,Carmustine,FDA approved,A7|AlkAg,606869.0,Clofarabine,FDA approved,Ds
3482,409962.0,Carmustine,FDA approved,A7|AlkAg,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
3483,409962.0,Carmustine,FDA approved,A7|AlkAg,609699.0,Topotecan,FDA approved,TOP1
3484,409962.0,Carmustine,FDA approved,A7|AlkAg,613327.0,Gemcitabine,FDA approved,Ds
3485,409962.0,Carmustine,FDA approved,A7|AlkAg,628503.0,Docetaxel,FDA approved,TUBB|Tu-stab
3486,409962.0,Carmustine,FDA approved,A7|AlkAg,673596.0,7-Ethyl-10-hydroxycamptothecin,FDA approved,TOP1
3487,409962.0,Carmustine,FDA approved,A7|AlkAg,686673.0,Nelarabine,FDA approved,Ds
3488,409962.0,Carmustine,FDA approved,A7|AlkAg,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
3489,409962.0,Carmustine,FDA approved,A7|AlkAg,701852.0,Vorinostat,FDA approved,HDAC
3490,409962.0,Carmustine,FDA approved,A7|AlkAg,712807.0,Capecitabine,FDA approved,Ds|TYMS
3491,409962.0,Carmustine,FDA approved,A7|AlkAg,713563.0,Exemestane,FDA approved,Ho|CYP19A1
3492,409962.0,Carmustine,FDA approved,A7|AlkAg,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
3493,409962.0,Carmustine,FDA approved,A7|AlkAg,719276.0,Fulvestrant,FDA approved,AM|Ho|ESR|SERM
3494,409962.0,Carmustine,FDA approved,A7|AlkAg,719344.0,Anastrozole,FDA approved,Ho|CYP19A1
3495,409962.0,Carmustine,FDA approved,A7|AlkAg,719345.0,Letrozole,FDA approved,Ho|CYP19A1
3496,409962.0,Carmustine,FDA approved,A7|AlkAg,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
3497,409962.0,Carmustine,FDA approved,A7|AlkAg,721517.0,Zoledronate,FDA approved,AM|NonCan:Anti-bone resorp
3498,409962.0,Carmustine,FDA approved,A7|AlkAg,732517.0,Dasatinib,FDA approved,"BCR-ABL|PK:YK,PDGFR,KIT"
3499,409962.0,Carmustine,FDA approved,A7|AlkAg,733504.0,Everolimus,FDA approved,"PK:STK,MTOR"
3500,409962.0,Carmustine,FDA approved,A7|AlkAg,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
3501,409962.0,Carmustine,FDA approved,A7|AlkAg,743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
3502,409962.0,Carmustine,FDA approved,A7|AlkAg,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR"
3503,409962.0,Carmustine,FDA approved,A7|AlkAg,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK
3504,409962.0,Carmustine,FDA approved,A7|AlkAg,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase"
3505,409962.0,Carmustine,FDA approved,A7|AlkAg,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
3506,409962.0,Carmustine,FDA approved,A7|AlkAg,747974.0,Raloxifene,FDA approved,Ho|SERM
3507,409962.0,Carmustine,FDA approved,A7|AlkAg,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
3508,409962.0,Carmustine,FDA approved,A7|AlkAg,750690.0,Sunitinib,FDA approved,"PK:YK,PDGFR,KIT,VEGFR,Multikinase"
3509,409962.0,Carmustine,FDA approved,A7|AlkAg,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
3510,409962.0,Carmustine,FDA approved,A7|AlkAg,754143.0,Depsipeptide,FDA approved,HDAC
3511,409962.0,Carmustine,FDA approved,A7|AlkAg,754230.0,pralatrexate,FDA approved,Df|CTNNB1|DHFR
3512,409962.0,Carmustine,FDA approved,A7|AlkAg,755986.0,Vismodegib,FDA approved,SMO|PK:YK
3513,409962.0,Carmustine,FDA approved,A7|AlkAg,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
3514,409962.0,Carmustine,FDA approved,A7|AlkAg,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
3515,409962.0,Carmustine,FDA approved,A7|AlkAg,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
3516,409962.0,Carmustine,FDA approved,A7|AlkAg,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
3517,409962.0,Carmustine,FDA approved,A7|AlkAg,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
3518,606869.0,Clofarabine,FDA approved,Ds,740.0,METHOTREXATE,FDA approved,Df|DHFR
3519,606869.0,Clofarabine,FDA approved,Ds,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
3520,606869.0,Clofarabine,FDA approved,Ds,755.0,6-MERCAPTOPURINE,FDA approved,Ds|PPAT
3521,606869.0,Clofarabine,FDA approved,Ds,3053.0,Actinomycin D,FDA approved,Db
3522,606869.0,Clofarabine,FDA approved,Ds,3088.0,Chlorambucil,FDA approved,A7|AlkAg
3523,606869.0,Clofarabine,FDA approved,Ds,6396.0,Thiotepa,FDA approved,A7|AlkAg
3524,606869.0,Clofarabine,FDA approved,Ds,8806.0,Melphalan,FDA approved,A7|AlkAg
3525,606869.0,Clofarabine,FDA approved,Ds,13875.0,Altretamine,FDA approved,Db|AlkAg
3526,606869.0,Clofarabine,FDA approved,Ds,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
3527,606869.0,Clofarabine,FDA approved,Ds,24559.0,Mithramycin,FDA approved,Db|Rs
3528,606869.0,Clofarabine,FDA approved,Ds,27640.0,Floxuridine,FDA approved,Ds|TYMS
3529,606869.0,Clofarabine,FDA approved,Ds,32065.0,Hydroxyurea,FDA approved,AM|Dr
3530,606869.0,Clofarabine,FDA approved,Ds,34462.0,Uracil mustard,FDA approved,A7|AlkAg
3531,606869.0,Clofarabine,FDA approved,Ds,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1
3532,606869.0,Clofarabine,FDA approved,Ds,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
3533,606869.0,Clofarabine,FDA approved,Ds,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
3534,606869.0,Clofarabine,FDA approved,Ds,63878.0,Cytarabine,FDA approved,Ds
3535,606869.0,Clofarabine,FDA approved,Ds,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
3536,606869.0,Clofarabine,FDA approved,Ds,71423.0,Megestrol acetate,FDA approved,Ho|PGR
3537,606869.0,Clofarabine,FDA approved,Ds,79037.0,Lomustine,FDA approved,A6|AlkAg
3538,606869.0,Clofarabine,FDA approved,Ds,82151.0,Daunorubicin,FDA approved,TOP2
3539,606869.0,Clofarabine,FDA approved,Ds,105014.0,Cladribine,FDA approved,Ds|ADA
3540,606869.0,Clofarabine,FDA approved,Ds,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
3541,606869.0,Clofarabine,FDA approved,Ds,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
3542,606869.0,Clofarabine,FDA approved,Ds,122819.0,Teniposide,FDA approved,TOP2
3543,606869.0,Clofarabine,FDA approved,Ds,138783.0,Bendamustine,FDA approved,A2|A6|AlkAg
3544,606869.0,Clofarabine,FDA approved,Ds,141540.0,Etoposide,FDA approved,TOP2
3545,606869.0,Clofarabine,FDA approved,Ds,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
3546,606869.0,Clofarabine,FDA approved,Ds,180973.0,Tamoxifen,FDA approved,Ho|SERM
3547,606869.0,Clofarabine,FDA approved,Ds,241240.0,Carboplatin,FDA approved,A7|AlkAg
3548,606869.0,Clofarabine,FDA approved,Ds,246131.0,Valrubicin,FDA approved,TOP2
3549,606869.0,Clofarabine,FDA approved,Ds,279836.0,MITOXANTRONE,FDA approved,TOP2
3550,606869.0,Clofarabine,FDA approved,Ds,362856.0,Temozolomide,FDA approved,A7|AlkAg
3551,606869.0,Clofarabine,FDA approved,Ds,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
3552,606869.0,Clofarabine,FDA approved,Ds,686673.0,Nelarabine,FDA approved,Ds
3553,606869.0,Clofarabine,FDA approved,Ds,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
3554,606869.0,Clofarabine,FDA approved,Ds,712807.0,Capecitabine,FDA approved,Ds|TYMS
3555,606869.0,Clofarabine,FDA approved,Ds,713563.0,Exemestane,FDA approved,Ho|CYP19A1
3556,606869.0,Clofarabine,FDA approved,Ds,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
3557,606869.0,Clofarabine,FDA approved,Ds,719276.0,Fulvestrant,FDA approved,AM|Ho|ESR|SERM
3558,606869.0,Clofarabine,FDA approved,Ds,719344.0,Anastrozole,FDA approved,Ho|CYP19A1
3559,606869.0,Clofarabine,FDA approved,Ds,719345.0,Letrozole,FDA approved,Ho|CYP19A1
3560,606869.0,Clofarabine,FDA approved,Ds,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
3561,606869.0,Clofarabine,FDA approved,Ds,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
3562,606869.0,Clofarabine,FDA approved,Ds,743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
3563,606869.0,Clofarabine,FDA approved,Ds,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK
3564,606869.0,Clofarabine,FDA approved,Ds,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
3565,606869.0,Clofarabine,FDA approved,Ds,747974.0,Raloxifene,FDA approved,Ho|SERM
3566,606869.0,Clofarabine,FDA approved,Ds,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
3567,606869.0,Clofarabine,FDA approved,Ds,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
3568,606869.0,Clofarabine,FDA approved,Ds,755986.0,Vismodegib,FDA approved,SMO|PK:YK
3569,606869.0,Clofarabine,FDA approved,Ds,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
3570,606869.0,Clofarabine,FDA approved,Ds,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
3571,606869.0,Clofarabine,FDA approved,Ds,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
3572,606869.0,Clofarabine,FDA approved,Ds,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
3573,606869.0,Clofarabine,FDA approved,Ds,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
3574,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
3575,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag,123127.0,Doxorubicin,FDA approved,TOP2
3576,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
