,NSC,Drug_name,Status,MOA,SID
13001,688792.0,"Phenylphosphonic acid, 4-[[(2,5-dihydroxyphenyl)methyl]a...",-,-,390796
13002,688794.0,"7,8-Diacetoxy-4-methylcoumarin",-,-,390798
13003,688804.0,"Ethyl 2-(7,8-diacetoxy-4-methyl-2-oxo-chromen-3-yl)acetate",-,-,390806
13004,688810.0,Diethyl 2-[[4-[[(3-ethoxycarbonylquinoxalin-2-yl)amino]methyl]benzoyl]amino]pentanedioate,-,-,390808
13005,688812.0,-,-,-,-
13006,688814.0,Diethyl 2-[[4-(3-phenylquinoxalin-2-yl)oxybenzoyl]amino]pentanedioate,-,-,390812
13007,688816.0,Diethyl 2-[[4-[3-phenyl-6-(trifluoromethyl)quinoxalin-2-yl]oxybenzoyl]amino]pentanedioate,-,-,390814
13008,688818.0,"6-(Trifluoromethyl)-3-[(3,4,5-trimethoxyphenyl)methylamino]quinoxaline-2-carboxylic acid",-,-,390816
13009,688822.0,Q27453567,-,-,390820
13010,688881.0,-,-,-,-
13011,688892.0,-,-,-,-
13012,688895.0,-,-,-,-
13013,688937.0,2-Thioxo-3-(piperidinomethyl)-5-[(Z)-4-methylbenzylidene]imidazolidine-4-one,-,-,5469474
13014,688943.0,(5Z)-5-[(4-Methoxyphenyl)methylene]-2-methylsulfanyl-3-(morpholinomethyl)imidazol-4-one,-,-,5469480
13015,688944.0,(5Z)-2-Methylsulfanyl-3-(morpholinomethyl)-5-(p-tolylmethylene)imidazol-4-one,-,-,5469481
13016,688945.0,(5Z)-5-[(4-Chlorophenyl)methylene]-2-methylsulfanyl-3-(morpholinomethyl)imidazol-4-one,-,-,5469482
13017,688946.0,(5Z)-2-Methylsulfanyl-3-(morpholinomethyl)-5-(2-thienylmethylene)imidazol-4-one,-,-,5469483
13018,688949.0,2-(Methylthio)-3-(piperidinomethyl)-5-[(Z)-4-methoxybenzylidene]-1-imidazoline-4-one,-,-,5469486
13019,688951.0,2-(Methylthio)-3-(piperidinomethyl)-5-[(Z)-4-chlorobenzylidene]-1-imidazoline-4-one,-,-,5469488
13020,688978.0,"Perylene-4,9-dione, 5,8-dihydroxy-1,3,10,12-tetramethoxy...",-,-,390875
13021,688980.0,"2,11-Dihydroxy-1,12-bis[(2R)-2-hydroxypropyl]-4,6,7,9-tetramethoxyperylene-3,10-dione",-,-,390877
13022,688991.0,4-(Bromomethyl)pent-4-enoxymethylbenzene,-,-,390880
13023,688992.0,4-(Benzyloxy)-2-hydroxybutanenitrile,-,-,390881
13024,688993.0,1-Heptylsulfanyl-3-trityloxy-propan-2-ol,-,-,390882
13025,688994.0,"2-Phenyl-5-(tetrahydro-2H-pyran-2-yloxy)-1,3-dioxane",-,-,390883
13026,688995.0,-,-,-,-
13027,688997.0,"2-[4-[3-(4-Methoxyphenyl)-2-phenyl-3,4-dihydropyrazol-5-yl]-5-methyl-2-phenylpyrazol-3-yl]-5-methylphenol",-,-,390886
13028,688998.0,"Methyl 4-oxo-5H-furo[2,3-b][1,5]benzothiazepine-2-carboxylate",-,-,390887
13029,689000.0,"Ethyl 6-bromo-1-butyl-5-[[4-[(2,5-dimethylpyrrol-1-yl)carbamoyl]phenyl]methoxy]-2-methylindole-3-carboxylate",-,-,390889
13030,689001.0,"Benzenemethanol, 4-[[(2,5-dihydroxyphenyl)methyl]amino]-...",-,-,390890
13031,689003.0,Acriflavine hydrochloride,-,-,-
13032,689068.0,"11-[2-(1-Piperidyl)ethyl]-5,6-dihydrobenzo[a]carbazole",-,-,390893
13033,689069.0,"4-[2-(5,6-Dihydrobenzo[a]carbazol-11-yl)ethyl]morpholine",-,-,390894
13034,689070.0,"5,6-Dihydro-11-[2-(dimethylamino)ethyl]-11H-benzo[a]carbazole",-,-,390895
13035,689073.0,"4-[2-(2-Methoxy-5,6-dihydrobenzo[a]carbazol-11-yl)ethyl]morpholine",-,-,390898
13036,689081.0,"5,6-Dihydro-3,8-dimethoxy-11-[2-(dimethylamino)ethyl]-11H-benzo[a]carbazole",-,-,390906
13037,689131.0,"4-(4-Methoxyphenyl)-9-phenyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",-,-,390910
13038,689132.0,"1H,3H-Benzo[c]pyrrolo[3,4-a]carbazole-1,3-dione, 2,3a,3b...",-,-,390911
13039,689133.0,"1H,3H-Benzo[c]pyrrolo[3,4-a]carbazole-1,3-dione, 2,3a,3b...",-,-,390912
13040,689134.0,"4-(4-Methoxyphenyl)-18-methyl-9-phenyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",-,-,390913
13041,689135.0,"16-Fluoro-4-(4-methoxyphenyl)-9-phenyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",-,-,390914
13042,689136.0,"4-(4-Methoxyphenyl)-9-propan-2-yl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",-,-,390915
13043,689137.0,"16-Methoxy-4-(4-methoxyphenyl)-9-propan-2-yl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",-,-,390916
13044,689138.0,"1H,3H-Benzo[c]pyrrolo[3,4-a]carbazole-1,3-dione, 2,3a,3b...",-,-,390917
13045,689139.0,"4-(4-Methoxyphenyl)-16-methyl-9-propan-2-yl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",-,-,390918
13046,689140.0,"1H,3H-Benzo[c]pyrrolo[3,4-a]carbazole-1,3-dione, 2,3a,3b...",-,-,390919
13047,689141.0,"4-(4-Methoxyphenyl)-18-methyl-9-propan-2-yl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",-,-,390920
13048,689176.0,"6-Methylsulfanyl-9-oxo-5,7,10,17-tetrazatetracyclo[8.7.0.03,8.011,16]heptadeca-1,3,5,7,11,13,15-heptaene-2-carbonitrile",-,-,390930
13049,689187.0,STK761207,-,-,390934
13050,689193.0,4-(1-Methyl-4-(phenylsulfonyl)-2-cyclohexen-1-yl)-1-butanol,-,-,390940
13051,689194.0,[4-(1-Hydroxycyclohexyl)-5-oxo-tetrahydrofuran-2-yl]methyl benzoate,-,-,390941
13052,689198.0,[2-Benzoyloxy-1-[4-(1-hydroxycyclohexyl)-5-oxo-tetrahydrofuran-2-yl]ethyl] benzoate,-,-,390945
13053,689201.0,-,-,-,-
13054,689205.0,"1,5-Dimethyltricyclo[3.3.0.02,8]octane-3,7-dione",-,-,390952
13055,689213.0,-,-,-,-
13056,689222.0,"4,6,6-Trimethyl-4-[(E)-4-phenylsulfanylbut-1-enyl]norpinan-2-one",-,-,5469503
13057,689224.0,-,-,-,-
13058,689227.0,3-Hydroxy-4-[4-[3-(4-isopropylcyclohexanony)butyl]]cyclo...,-,-,496447
13059,689228.0,"Cyclopentanone, 3-[3-[(2-methoxyethoxy)methoxy]oct-1-eny...",-,-,5351437
13060,689278.0,-,-,-,-
13061,689280.0,-,-,-,-
13062,689290.0,calcein am,-,-,-
13063,689291.0,"[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4,12-Diacetyloxy-15-[(2R,3S)-3-benzamido-2-hydroxy-3-phenylpropanoyl]oxy-9-(3,4-dihydroxybutoxycarbonyloxy)-1-hydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11",-,-,390987
13064,689292.0,"[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4,12-Diacetyloxy-15-[(2R,3S)-3-benzamido-2-(3,4-dihydroxybutoxycarbonyloxy)-3-phenylpropanoyl]oxy-1,9-dihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.0",-,-,390988
13065,689297.0,"1H-Pyrido[4,3,2-mn]thiazolo[4,5-b]acridin-9-one",-,-,390989
13066,689403.0,"5,6-Dihydroxynaphthalene-2-carboxylic acid",-,-,390997
13067,689404.0,"1,3-Bis(5,6-dihydroxy-2-naphthalenecarboxamido)propane",-,-,390998
13068,689407.0,3-(3-Hydroxyphenyl)-N-[3-[3-(3-hydroxyphenyl)propanoylamino]propyl]propanamide,-,-,391000
13069,689410.0,4-[Bis(4-hydroxy-2-oxo-chromen-3-yl)methyl]benzoic acid,-,-,54695483
13070,689412.0,3-[[4-[(4-Benzoylphenyl)methoxy]phenyl]-(4-hydroxy-2-oxochromen-3-yl)methyl]-4-hydroxychromen-2-one,-,-,54680779
13071,689414.0,"4,4'-Dihydroxy-3,3'-dinitrobenzophenone",-,-,391007
13072,689431.0,"N,N-Diisopropylbenzamide, 4-[[(2,5-dihydroxyphenyl)-meth...",-,-,391016
13073,689432.0,Tert-Butyl 2-(2-hydroxy-3-phenoxypropyl)hydrazinecarboxylate,-,-,391017
13074,689440.0,Conyzenol-19-succinate,-,-,391020
13075,689441.0,"(3As,5R,9R,9bS)-5,9-dihydroxy-9-methyl-3,6-dimethylidene-3a,4,5,6a,7,8,9a,9b-octahydroazuleno[4,5-b]furan-2-one",-,-,391021
13076,689443.0,hyperbrasilol C,-,-,391023
13077,689448.0,"6,6'-(pyridine-2,6-diyldiethyne-2,1-diyl)dipyridin-2-amine",-,-,391025
13078,689449.0,Neuro_000442,-,-,391026
13079,689466.0,Desmethoxycentaureidin,-,-,5469524
13080,689529.0,N'-(2-Hydroxy-5-methoxybenzylidene)-1-piperidinecarbothiohydrazide,-,-,135484939
13081,689530.0,N'-(2-Hydroxy-5-(hydroxy(oxido)amino)benzylidene)-1-piperidinecarbothiohydrazide,-,-,135484941
13082,689531.0,"Hydrazinecarbothioamide, 2-[(2-pyridinyl)phenylmethylene...",-,-,9571616
13083,689532.0,1-Methyl-3-[(E)-[phenyl(2-pyridyl)methylene]amino]-1-[2-(2-pyridyl)ethyl]thiourea,-,-,9571617
13084,689533.0,"Hydrazinecarbothioamide, 2-[(2-pyridinyl)phenylmethylene...",-,-,-
13085,689534.0,"Hydrazinecarbothioamide, N,N-bis[(2-pyridinyl)methyl]-2-...",-,-,-
13086,689535.0,-,-,-,-
13087,689536.0,1-[(Z)-1-Pyrazin-2-ylethylideneamino]-3-[2-(2-pyridyl)ethyl]thiourea,-,-,5903816
13088,689537.0,"3-[(Z)-1-Pyrazin-2-ylethylideneamino]-1,1-bis(2-pyridylmethyl)thiourea",-,-,5889737
13089,689539.0,1-Cyclohexyl-3-[(E)-[phenyl(2-pyridyl)methylene]amino]urea,-,-,6179448
13090,689540.0,1-Cyclohexyl-3-[(E)-[phenyl(2-pyridyl)methylene]amino]thiourea,-,-,5871897
13091,689543.0,"Piperazine-1,4-dicarbothiohydrazide",-,-,3001885
13092,689544.0,1-[(E)-1-(2-Hydroxy-5-methoxy-phenyl)ethylideneamino]-3-methyl-thiourea,-,-,135493993
13093,689545.0,"3-[(E)-1-(2-Hydroxy-5-methoxy-phenyl)ethylideneamino]-1,1-dimethyl-thiourea",-,-,135493994
13094,689546.0,1-[(E)-1-(2-Hydroxy-4-methoxy-phenyl)ethylideneamino]-3-methyl-thiourea,-,-,135493995
13095,689547.0,"3-[(E)-1-(2-Hydroxy-4-methoxy-phenyl)ethylideneamino]-1,1-dimethyl-thiourea",-,-,135493996
13096,689548.0,"1-[(E)-1-(2-Hydroxy-4,5-dimethoxy-phenyl)ethylideneamino]-3-methyl-thiourea",-,-,135493997
13097,689577.0,ANTINEOPLASTIC-689577,-,-,54608780
13098,689581.0,"4-Methyl-6,13,16-trioxa-2,4-diazatetracyclo[8.8.0.03,8.012,17]octadeca-1,3(8),9,11,17-pentaene",-,-,391049
13099,689600.0,-,-,-,-
13100,689601.0,-,-,-,-
13101,689602.0,"2H-Thieno[3',4':4,5]cyclopenta[1,2-d][1,3]oxazole- 2,7(3...",-,-,-
13102,689610.0,-,-,-,-
13103,689614.0,-,-,-,-
13104,689620.0,-,-,-,-
13105,689622.0,-,-,-,-
13106,689626.0,"8-Thia-10,16-diazatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),2,4,6,9,11,13(17),14-octaene",-,-,391091
13107,689627.0,"Thiochromeno[2,3,4-ij]-2,7-naphthyridine 7,7-dioxide",-,-,391092
13108,689712.0,"N-[2-[(6-Chloro-2-methoxyacridin-9-yl)amino]ethyl]-2-(3,7,9-trimethyl-5-oxido-2,4,6,8-tetraoxopyrimido[5,4-g]pteridin-5-ium-1-yl)acetamide",-,-,496464
13109,689714.0,[3-(Benzo[b]phosphindol-5-ylmethyl)oxetan-3-yl]methyl-bis(m-tolylmethyl)phosphane,-,-,391096
13110,689721.0,2-[(3-Trifluoromethyl-2-pyridinyl)thio]benzothiazole,-,-,391103
13111,689727.0,"7-Chloro-3-[3-(dimethylamino)propylamino]-1,4-dioxido-quinoxaline-1,4-diium-2-carbonitrile",-,-,135418452
13112,689728.0,"2-Methyl-6H-[1,3]thiazolo[5,4-c]carbazole",-,-,391110
13113,689729.0,"Tetramethyl 4,8-dioxothiopyrano[3,2-b]thiopyran-2,3,6,7-tetracarboxylate",-,-,391111
13114,689731.0,-,-,-,-
13115,689732.0,"Diethyl 2-(2-methoxy-1-methyl-2-oxoethylidene)-3,6-dihydro-2H-1,3-thiazine-5,6-dicarboxylate",-,-,3005309
13116,689733.0,-,-,-,-
13117,689735.0,Methyl 3-(diethoxyphosphoryl)-6-hydroxy-2-(4-methylphenyl)isonicotinate,-,-,391117
13118,689736.0,-,-,-,-
13119,689739.0,"5-(5,6-Dihydro-[1,3]dithiolo[4,5-b][1,4]dithiin-2-ylidene)-10,13-dioxa-2,4,6,8-tetrathiatricyclo[7.4.0.03,7]tridec-3(7)-ene",-,-,391121
13120,689740.0,"1-[5-[5-(4-Acetyl-5-sulfanylidene-1,3,4-oxadiazol-2-yl)-2,4-dimethyl-1H-pyrrol-3-yl]-2-sulfanylidene-1,3,4-oxadiazol-3-yl]ethanone",-,-,391122
13121,689742.0,"1-Cyclohexyl-3,7-dihydropurine-2,6-dione",-,-,391124
13122,689823.0,"Dimethyl 3,8-bis(4-chlorophenyl)-1,10-dioxo-4,7-dioxadispiro[4.0.46.25]dodeca-2,8-diene-11,12-dicarboxylate",-,-,391126
13123,689824.0,(Z)-1-(4-Ethoxyphenyl)-2-[3-[(Z)-2-(4-ethoxyphenyl)-2-hydroxyethenyl]quinoxalin-2-yl]ethenol,-,-,135432523
13124,689846.0,BRD-K93193246-001-01-8,-,-,5834397
13125,689857.0,"Benzoic acid, 4-[[(2,5-dihydroxyphenyl)methyl]amino]-, 1...",-,-,391131
13126,689858.0,"Acetophenone, 4'-[[2,5-dihydroxyphenyl)methyl]amino]-",-,-,391132
13127,689864.0,1-[[4-[(4-Methoxy-6-nitroacridin-9-yl)amino]phenyl]sulfonyl]guanidine,-,-,391138
13128,689865.0,4-((3-(Hydroxy(oxido)amino)-5-methoxy-9-acridinyl)amino)-N-(2-pyrimidinyl)benzenesulfonamide,-,-,391139
13129,689866.0,N-Acetyl-4-((3-(hydroxy(oxido)amino)-5-methoxy-9-acridinyl)amino)benzenesulfonamide,-,-,391140
13130,689867.0,1-(4-Methoxy-6-nitroacridin-9-yl)-2-phenylhydrazine,-,-,3600666
13131,689868.0,1-(4-Methoxy-6-nitroacridin-9-yl)-2-(4-chlorophenyl)hydrazine,-,-,3743024
13132,689869.0,1-[4-[(2-Methoxy-6-nitro-acridin-9-yl)amino]phenyl]sulfonylguanidine,-,-,391143
13133,689872.0,"Acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-",-,-,3734221
13134,689873.0,"9-Acridine, 9-[(4-chlorophenyl)hydrazino]-2-methoxy- 6-n...",-,-,4267516
13135,689874.0,"9-Acridine, 9-[(4-nitrophenyl)hydrazino]-2-methoxy- 6-ni...",-,-,5142005
13136,689954.0,2-(4-Methylbenzylidene)cycloheptanone,-,-,5469545
13137,689955.0,(2E)-2-(m-Tolylmethylene)cycloheptanone,-,-,5469546
13138,689957.0,2-(3-Chlorobenzylidene)cycloheptane-1-one,-,-,5469548
13139,689963.0,[4-[(E)-3-Phenylprop-2-enoyl]phenyl] (E)-3-phenylprop-2-enoate,-,-,5934069
13140,689964.0,[4-[(E)-3-(4-Chlorophenyl)prop-2-enoyl]phenyl] (E)-3-phenylprop-2-enoate,-,-,6290176
13141,689965.0,[4-[(E)-3-(4-Methoxyphenyl)prop-2-enoyl]phenyl] (E)-3-phenylprop-2-enoate,-,-,5908528
13142,690016.0,"6-Nitro-2,3-bis(2-pyridyl)quinoxaline",-,-,391175
13143,690021.0,"1,4-Butanediamine, N-[(2-naphthalenyl)methyl]- N'-[[3-[(...",-,-,-
13144,690023.0,"Carbamic acid, [1,4-butanediylbis[N-[3-(phenylmethyl)~am...",-,-,391189
13145,690024.0,"1,4-Butanediamine, N,N'-bis[3-[(phenylmethyl)amino]propy...",-,-,-
13146,690027.0,Ethyl 6-fluoro-3-hydroxy-7-morpholino-quinoxaline-2-carboxylate,-,-,391194
13147,690033.0,"2-Methoxy-4-methyl-2,3-dihydrofuro[3,2-h]quinolin-5-yl acetate",-,-,391200
13148,690035.0,deoxyartemisitene,-,-,6712468
13149,690036.0,"(1R,4S,9R,10R,13S)-5,5-Bis(hydroxymethyl)-9-methyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecan-7-one",-,-,391203
13150,690039.0,"11-Pyridin-4-yl-2,12-diazapentacyclo[11.7.1.03,8.09,21.014,19]henicosa-1,3,5,7,9,11,13(21),14,16,18-decaen-20-one",-,-,391206
13151,690040.0,"11-Thiophen-2-yl-2,12-diazapentacyclo[11.7.1.03,8.09,21.014,19]henicosa-1,3,5,7,9,11,13(21),14,16,18-decaen-20-one",-,-,391207
13152,690041.0,phenylsulfanyl[?]one,-,-,391208
13153,690042.0,"6H-Pyrido[2,3,4-kl]acridin-6-one, 4-methoxy-",-,-,391209
13154,690043.0,ethylsulfanyl[?]one,-,-,391210
13155,690073.0,"Pyrido[4',3':4,5]pyrimido[1,2-a]indole-6,12-dione, 8-(2-...",-,-,391213
13156,690111.0,2-(4-Chlorophenoxy)-2-methyl-N-phenyl-N-(1-piperidinylcarbonyl)propanamide,-,-,391214
13157,690113.0,"2,4-Dichloro-N-phenyl-N-(1-piperidinylcarbonyl)benzamide",-,-,391216
13158,690115.0,F2843-0140,-,-,391218
13159,690116.0,NCIMech_000783,-,-,391219
13160,690117.0,LS-26201,-,-,391220
13161,690118.0,LS-70137,-,-,391221
13162,690119.0,LS-152969,-,-,391222
13163,690120.0,"1,3-Di(2-furoyl)tetrahydro-2(1H)-pyrimidinethione",-,-,391223
13164,690124.0,O-(2-Pyridinylmethyl) 2-furoyl(phenyl)thiocarbamate,-,-,391227
13165,690130.0,-,-,-,-
13166,690132.0,STK030609,-,-,391235
13167,690133.0,ARONIS022268,-,-,391236
13168,690136.0,STK385341,-,-,391239
13169,690142.0,"Ethyl 6-methyl-2-(p-tolylcarbamothioylamino)-5,7-dihydro-4H-thieno[2,3-c]pyridine-3-carboxylate",-,-,3005311
13170,690148.0,"2-amino-9h-thiochromeno[3,2-d]thiazol-9-one",-,-,391251
13171,690238.0,3-Isopropyl-6-(trifluoromethyl)-2-quinoxalinol,-,-,391279
13172,690240.0,-,-,-,-
13173,690241.0,-,-,-,-
13174,690242.0,-,-,-,-
13175,690243.0,-,-,-,-
13176,690244.0,-,-,-,-
13177,690248.0,-,-,-,-
13178,690266.0,ANTINEOPLASTIC-690266,-,-,5469577
13179,690268.0,ANTINEOPLASTIC-690268,-,-,391305
13180,690269.0,ANTINEOPLASTIC-690269,-,-,391306
13181,690270.0,ANTINEOPLASTIC-690270,-,-,391307
13182,690271.0,ANTINEOPLASTIC-690271,-,-,391308
13183,690273.0,1-(4-Nitrobenzylidene)-4-(6-methoxy-2-naphthyl)semicarbazide,-,-,5901199
13184,690274.0,2-(2''-fluorophenyl)-6-pyrolinyl-4-(1H)-quinolone,-,-,391311
13185,690276.0,Z666586360,-,-,135489883
13186,690277.0,2-(2-naphthyl)-1h-quinazolin-4-one,-,-,135408138
13187,690290.0,15-oxozoapatlin,-,-,391317
13188,690387.0,-,-,-,-
13189,690388.0,-,-,-,-
13190,690391.0,"(S)-10,11-Methelenedioxycamptothecin lactam",-,-,-
13191,690394.0,"2-(4-Bromophenyl)isothiazolo[5,4-b]pyridin-3(2H)-one 1,1-dioxide",-,-,391364
13192,690395.0,"2-Benzyl-1-oxo-isothiazolo[5,4-b]pyridin-3-one",-,-,5466428
13193,690396.0,"Methyl 4-(1,3-diphenylpyrazol-4-yl)-2-methyl-5-oxo-1,4-dihydroindeno[1,2-b]pyridine-3-carboxylate",-,-,391365
13194,690397.0,"Ethyl 4-(1,3-diphenyl-1H-pyrazol-4-yl)-2-methyl-5-oxo-5H-indeno[1,2-b]pyridine-3-carboxylate",-,-,391366
13195,690404.0,"N-(1,3-Dihydro-1-methyl-3-(phenylsulfonyl)-2H-benzimidazol-2-ylidene)benzenesulfonamide",-,-,9554122
13196,690430.0,"N-[(7S)-1,2,3-Trihydroxy-10-methylsulfanyl-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide",-,-,391373
13197,690432.0,"Benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2-(1-hydroxyet...",-,-,391375
13198,690433.0,"Benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2,5-bis(1-hydr...",-,-,391376
13199,690434.0,"Benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2-(1-acetoxyet...",-,-,391377
13200,690435.0,"Benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2,5-bis(1-acet...",-,-,391378
13201,690436.0,"2-[[4-[(2,4-Diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]-N,N'-dihexylpentanediamide",-,-,391379
13202,690440.0,"(1R,8R,9R)-8-[(1R,8R,9R)-10,10-Dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-trien-8-yl]-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-triene",-,-,6712470
13203,690441.0,"(1S,8R,9S)-8-[[3-[[(1S,8R,9S)-10,10-Dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-trien-8-yl]methyl]phenyl]methyl]-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-t",-,-,6712471
13204,690556.0,"4-{[(6-Chloro-9-oxo-9H-xanthen-4-yl)methyl]amino}-N-1,3-thiazol-2-ylbenzenesulfonamide",-,-,391383
13205,690558.0,4-{[(6-Chloro-9-oxo-9H-xanthen-4-yl)methyl]amino}benzenesulfonamide,-,-,391385
13206,690559.0,N-[(4-{[(6-Chloro-9-oxo-9H-xanthen-4-yl)methyl]amino}phenyl)sulfonyl]acetamide,-,-,391386
13207,690562.0,3-Chloro-5-[(4-methoxyanilino)methyl]xanthen-9-one,-,-,391389
13208,690563.0,3-Chloro-5-(phenylsulfanylmethyl)xanthen-9-one,-,-,391390
13209,690565.0,"2,4-Dichloro-1-(propylamino)acridin-9(10H)-one",-,-,391392
13210,690568.0,"2,4-Dichloro-1-(4-methylpiperazin-1-yl)acridin-9(10H)-one",-,-,391395
13211,690569.0,2-Aza-3-deazaadenine,-,-,5469585
13212,690575.0,"1H-Triazolo[4,5-d]pyridazin-4-amine",-,-,391402
13213,690577.0,"N,N-Dimethyl-N'-(1H-[1,2,3]triazolo[4,5-d]pyridazin-4-yl)imidoformamide",-,-,391404
13214,690578.0,"4-Hydrazino-1H-[1,2,3]triazolo[4,5-d]pyridazine",-,-,391405
13215,690582.0,"5-Methyl-7-methylsulfanyl-imidazo[4,5-d]pyridazine",-,-,391409
13216,690584.0,"5-[(4-Nitrophenyl)methyl]-7-[(4-nitrophenyl)methylsulfanyl]imidazo[4,5-d]pyridazine",-,-,391411
13217,690586.0,"5-Methyl-1,5-dihydro-4H-imidazo[4,5-d]pyridazine-4-thione",-,-,135441811
13218,690587.0,"2,5-Dimethyl-1H-imidazo[4,5-d]pyridazine-4-thione",-,-,135460189
13219,690589.0,"2-Methyl-1H-imidazo[4,5-d]pyridazin-4-ol",-,-,135430103
13220,690617.0,"3-Bromo-4-N,N-bis-2'-cyanoethylaminobenzylidene rhodanine",-,-,5469596
13221,690619.0,"4-N,N-bis-2'-carboxyethylaminobenzylidene rhodanine",-,-,5469598
13222,690622.0,"3-(4-Nitrophenyl)-4-[(E)-(4-nitrophenyl)methyleneamino]-1H-1,2,4-triazol-5-one",-,-,9556307
13223,690633.0,"N,N'-Bis(1-nitroacridin-9-yl)butane-1,4-diamine",-,-,391438
13224,690634.0,NCIMech_000699,-,-,391439
13225,690635.0,Neuro_000454,-,-,391440
13226,690646.0,STL426492,-,-,391442
13227,690648.0,1H-Indol-3-yl-(4-phenylpiperazin-1-yl)methanethione,-,-,391444
13228,690650.0,N-Butyl-alpha-phenylmorpholine-4-methanimine,-,-,391446
13229,690652.0,"2-(2-Oxo-1,3-benzoxazol-3(2H)-yl)-N,N-diphenylacetamide",-,-,391448
13230,690654.0,"2(3H)-Benzoxazolone, 6-(4-morpholinylacetyl)-3-[2-(1-piperidinyl)ethyl]-",-,-,391450
13231,690658.0,JPB 8,-,-,391454
13232,690660.0,"6-Acetyl-3-(2-dimethylaminoethyl)-1,3-benzoxazol-2-one",-,-,391456
13233,690662.0,6-[2-(4-Phenyl-1-piperazinyl)-2-thioxoethyl]benzoxazole-2(3H)-one,-,-,391458
13234,690664.0,"6-Acetyl-3-[2-(1-piperidyl)ethyl]-1,3-benzoxazol-2-one",-,-,391459
13235,690666.0,"6-(Piperidin-1-ylacetyl)-1,3-benzoxazol-2(3h)-one",-,-,391461
13236,690668.0,"6-[2-(4-Benzylpiperazin-1-yl)acetyl]-3H-1,3-benzoxazol-2-one",-,-,391463
13237,690670.0,"3-Methyl-6-(morpholine-4-carbothioyl)-1,3-benzothiazol-2-one",-,-,391465
13238,690672.0,"3-Methyl-6-(piperidine-1-carbothioyl)-1,3-benzothiazol-2-one",-,-,391467
13239,690676.0,"6-(2-Piperidin-1-yl-2-thioxoethyl)-1,3-benzothiazol-2(3h)-one",-,-,391471
13240,690678.0,"6-[2-(4-Phenylpiperazin-1-yl)-2-thioxoethyl]-1,3-benzothiazol-2(3h)-one",-,-,391473
13241,690683.0,"5-Amino-2-(1,3-dithian-2-yl)-1,3-oxazole-4-carbonitrile",-,-,391478
13242,690684.0,"5-Amino-2-heptadecyl-1,3-oxazole-4-carbonitrile",-,-,391479
13243,690685.0,"5-Amino-2-benzoyl-1,3-oxazole-4-carbonitrile",-,-,391480
13244,690690.0,"Ethyl 3-(5-amino-4-cyano-1,3-oxazol-2-yl)acrylate",-,-,5469600
13245,690734.0,-,-,-,-
13246,690736.0,-,-,-,-
13247,690737.0,-,-,-,-
13248,690743.0,-,-,-,-
13249,690747.0,-,-,-,-
13250,690749.0,-,-,-,-
13251,690751.0,"1-[(7E)-4-Methyl-3-(3,4,5-trimethoxyphenyl)-7-[(3,4,5-trimethoxyphenyl)methylidene]-3a,4,5,6-tetrahydro-3H-indazol-2-yl]ethanone",-,-,5778618
13252,690753.0,-,-,-,-
13253,690754.0,"(8E)-2-Amino-4-(3,4-dimethoxyphenyl)-8-[(3,4-dimethoxyphenyl)methylidene]-5-methyl-6,7-dihydro-5H-quinoline-3-carbonitrile",-,-,5934964
13254,690755.0,-,-,-,-
13255,690756.0,-,-,-,-
13256,690757.0,-,-,-,-
